"P1_x","P1_y"
0.8735,0.459737252
0.8736,0.450648792
0.8737,0.441539037
0.8738,0.432421689
0.8739,0.423310339
0.874,0.41421845
0.8741,0.405159339
0.8742,0.396146163
0.8743,0.387191902
0.8744,0.378309345
0.8745,0.369511076
0.8746,0.360809464
0.8747,0.352216649
0.8748,0.343744531
0.8749,0.335404761
0.875,0.327208731
0.8751,0.319167568
0.8752,0.311292121
0.8753,0.303592958
0.8754,0.296080359
0.8755,0.288764307
0.8756,0.281654488
0.8757,0.274760281
0.8758,0.268090756
0.8759,0.261654671
0.876,0.255460466
0.8761,0.249516263
0.8762,0.243829857
0.8763,0.238408723
0.8764,0.233260003
0.8765,0.228390513
0.8766,0.223806732
0.8767,0.219514809
0.8768,0.215520551
0.8769,0.211829429
0.877,0.208446572
0.8771,0.205376765
0.8772,0.202624444
0.8773,0.200193699
0.8774,0.198088265
0.8775,0.196311522
0.8776,0.194866491
0.8777,0.193755828
0.8778,0.192981823
0.8779,0.192546394
0.878,0.192451079
0.8781,0.192697038
0.8782,0.193285041
0.8783,0.194215463
0.8784,0.195488281
0.8785,0.197103065
0.8786,0.199058972
0.8787,0.201354739
0.8788,0.203988676
0.8789,0.206958659
0.879,0.210262122
0.8791,0.213896052
0.8792,0.217856978
0.8793,0.222140968
0.8794,0.226743621
0.8795,0.231660058
0.8796,0.236884921
0.8797,0.242412364
0.8798,0.248236047
0.8799,0.254349138
0.88,0.260744301
0.8801,0.267413702
0.8802,0.274349001
0.8803,0.281541356
0.8804,0.288981422
0.8805,0.296659352
0.8806,0.304564805
0.8807,0.312686945
0.8808,0.321014454
0.8809,0.329535534
0.881,0.338237921
0.8811,0.347108898
0.8812,0.356135302
0.8813,0.365303547
0.8814,0.374599636
0.8815,0.384009183
0.8816,0.39351743
0.8817,0.403109275
0.8818,0.412769294
0.8819,0.422481766
0.882,0.432230703
0.8821,0.441999881
0.8822,0.451772869
0.8823,0.461533062
0.8824,0.471263718
0.8825,0.480947992
0.8826,0.490568973
0.8827,0.500109722
0.8828,0.509553311
0.8829,0.518882864
0.883,0.528081593
0.8831,0.537132845
0.8832,0.546020137
0.8833,0.554727203
0.8834,0.563238027
0.8835,0.571536893
0.8836,0.579608417
0.8837,0.587437592
0.8838,0.595009825
0.8839,0.602310972
0.884,0.609327381
0.8841,0.616045921
0.8842,0.622454019
0.8843,0.628539693
0.8844,0.63429158
0.8845,0.639698966
0.8846,0.644751812
0.8847,0.649440781
0.8848,0.653757255
0.8849,0.65769336
0.885,0.661241983
0.8851,0.664396786
0.8852,0.667152218
0.8853,0.669503528
0.8854,0.671446771
0.8855,0.672978815
0.8856,0.674097343
0.8857,0.674800854
0.8858,0.675088662
0.8859,0.67496089
0.886,0.674418465
0.8861,0.673463111
0.8862,0.672097335
0.8863,0.670324416
0.8864,0.66814839
0.8865,0.665574033
0.8866,0.662606844
0.8867,0.659253023
0.8868,0.655519453
0.8869,0.651413672
0.887,0.646943851
0.8871,0.642118772
0.8872,0.636947796
0.8873,0.631440839
0.8874,0.625608342
0.8875,0.619461245
0.8876,0.613010954
0.8877,0.606269313
0.8878,0.599248575
0.8879,0.591961367
0.888,0.584420665
0.8881,0.576639762
0.8882,0.568632233
0.8883,0.560411911
0.8884,0.551992853
0.8885,0.543389314
0.8886,0.534615711
0.8887,0.525686604
0.8888,0.516616658
0.8889,0.507420623
0.889,0.498113304
0.8891,0.488709537
0.8892,0.479224158
0.8893,0.469671989
0.8894,0.460067804
0.8895,0.450426314
0.8896,0.440762142
0.8897,0.431089804
0.8898,0.421423685
0.8899,0.41177803
0.89,0.402166915
0.8901,0.392604238
0.8902,0.383103702
0.8903,0.373678799
0.8904,0.364342795
0.8905,0.355108723
0.8906,0.345989365
0.8907,0.336997243
0.8908,0.328144613
0.8909,0.31944345
0.891,0.310905442
0.8911,0.302541986
0.8912,0.294364175
0.8913,0.286382798
0.8914,0.27860833
0.8915,0.271050929
0.8916,0.263720432
0.8917,0.256626354
0.8918,0.249777877
0.8919,0.243183856
0.892,0.236852811
0.8921,0.230792928
0.8922,0.225012053
0.8923,0.219517695
0.8924,0.21431702
0.8925,0.209416855
0.8926,0.204823678
0.8927,0.200543627
0.8928,0.196582488
0.8929,0.192945699
0.893,0.18963835
0.8931,0.186665172
0.8932,0.184030545
0.8933,0.181738487
0.8934,0.179792656
0.8935,0.178196343
0.8936,0.176952469
0.8937,0.176063582
0.8938,0.175531851
0.8939,0.175359059
0.894,0.175546602
0.8941,0.176095476
0.8942,0.177006277
0.8943,0.178279189
0.8944,0.17991398
0.8945,0.181909991
0.8946,0.18426613
0.8947,0.186980864
0.8948,0.190052208
0.8949,0.193477718
0.895,0.197254483
0.8951,0.201379112
0.8952,0.205847732
0.8953,0.210655972
0.8954,0.215798961
0.8955,0.221271315
0.8956,0.227067134
0.8957,0.233179992
0.8958,0.239602933
0.8959,0.246328464
0.896,0.253348552
0.8961,0.260654621
0.8962,0.268237549
0.8963,0.276087667
0.8964,0.284194762
0.8965,0.292548077
0.8966,0.301136315
0.8967,0.309947648
0.8968,0.318969718
0.8969,0.328189654
0.897,0.337594077
0.8971,0.347169117
0.8972,0.356900429
0.8973,0.366773205
0.8974,0.376772202
0.8975,0.386881758
0.8976,0.397085816
0.8977,0.407367955
0.8978,0.417711413
0.8979,0.428099119
0.898,0.438513726
0.8981,0.448937644
0.8982,0.459353078
0.8983,0.469742061
0.8984,0.480086497
0.8985,0.490368202
0.8986,0.500568941
0.8987,0.510670477
0.8988,0.520654608
0.8989,0.530503217
0.899,0.540198315
0.8991,0.549722086
0.8992,0.559056932
0.8993,0.56818552
0.8994,0.577090827
0.8995,0.58575618
0.8996,0.59416531
0.8997,0.602302384
0.8998,0.610152054
0.8999,0.617699497
0.9,0.624930452
0.9001,0.631831258
0.9002,0.638388893
0.9003,0.644591003
0.9004,0.65042594
0.9005,0.655882784
0.9006,0.660951377
0.9007,0.665622344
0.9008,0.669887117
0.9009,0.673737953
0.901,0.677167953
0.9011,0.680171073
0.9012,0.682742138
0.9013,0.684876852
0.9014,0.686571799
0.9015,0.68782445
0.9016,0.688633164
0.9017,0.688997183
0.9018,0.688916629
0.9019,0.688392494
0.902,0.687426636
0.9021,0.68602176
0.9022,0.684181407
0.9023,0.681909937
0.9024,0.679212512
0.9025,0.676095071
0.9026,0.67256431
0.9027,0.66862766
0.9028,0.664293258
0.9029,0.659569922
0.903,0.654467119
0.9031,0.648994943
0.9032,0.643164077
0.9033,0.636985766
0.9034,0.630471784
0.9035,0.6236344
0.9036,0.616486348
0.9037,0.609040792
0.9038,0.601311292
0.9039,0.593311771
0.904,0.585056482
0.9041,0.576559976
0.9042,0.567837064
0.9043,0.55890279
0.9044,0.549772396
0.9045,0.540461291
0.9046,0.530985019
0.9047,0.521359231
0.9048,0.511599651
0.9049,0.501722053
0.905,0.49174223
0.9051,0.481675965
0.9052,0.47153901
0.9053,0.461347058
0.9054,0.451115719
0.9055,0.4408605
0.9056,0.43059678
0.9057,0.42033979
0.9058,0.410104598
0.9059,0.399906085
0.906,0.389758929
0.9061,0.379677592
0.9062,0.369676305
0.9063,0.359769048
0.9064,0.349969546
0.9065,0.34029125
0.9066,0.330747331
0.9067,0.321350669
0.9068,0.312113842
0.9069,0.303049122
0.907,0.294168466
0.9071,0.285483509
0.9072,0.27700556
0.9073,0.268745597
0.9074,0.260714262
0.9075,0.252921859
0.9076,0.245378353
0.9077,0.238093361
0.9078,0.231076157
0.9079,0.224335667
0.908,0.217880469
0.9081,0.211718791
0.9082,0.205858509
0.9083,0.20030715
0.9084,0.195071889
0.9085,0.190159545
0.9086,0.185576587
0.9087,0.181329128
0.9088,0.177422924
0.9089,0.173863376
0.909,0.170655522
0.9091,0.167804044
0.9092,0.165313256
0.9093,0.163187106
0.9094,0.161429172
0.9095,0.160042658
0.9096,0.159030387
0.9097,0.158394801
0.9098,0.158137948
0.9099,0.158261483
0.91,0.158766655
0.9101,0.159654303
0.9102,0.160924849
0.9103,0.162578285
0.9104,0.164614166
0.9105,0.167031603
0.9106,0.169829249
0.9107,0.173005292
0.9108,0.17655744
0.9109,0.180482916
0.911,0.184778444
0.9111,0.189440237
0.9112,0.194463989
0.9113,0.199844862
0.9114,0.205577478
0.9115,0.21165591
0.9116,0.218073668
0.9117,0.224823696
0.9118,0.231898362
0.9119,0.239289453
0.912,0.246988168
0.9121,0.254985115
0.9122,0.263270307
0.9123,0.271833164
0.9124,0.280662511
0.9125,0.289746582
0.9126,0.299073022
0.9127,0.308628897
0.9128,0.3184007
0.9129,0.328374363
0.913,0.338535271
0.9131,0.348868273
0.9132,0.359357706
0.9133,0.369987413
0.9134,0.380740764
0.9135,0.391600683
0.9136,0.402549675
0.9137,0.413569858
0.9138,0.424642992
0.9139,0.435750517
0.914,0.446873589
0.9141,0.457993116
0.9142,0.469089805
0.9143,0.480144198
0.9144,0.491136721
0.9145,0.502047729
0.9146,0.512857552
0.9147,0.523546543
0.9148,0.53409513
0.9149,0.544483861
0.915,0.55469346
0.9151,0.564704871
0.9152,0.574499317
0.9153,0.58405834
0.9154,0.593363859
0.9155,0.602398216
0.9156,0.611144222
0.9157,0.619585207
0.9158,0.627705066
0.9159,0.635488297
0.916,0.642920051
0.9161,0.649986166
0.9162,0.656673207
0.9163,0.662968502
0.9164,0.668860172
0.9165,0.674337167
0.9166,0.679389285
0.9167,0.684007206
0.9168,0.688182507
0.9169,0.69190768
0.917,0.695176156
0.9171,0.697982305
0.9172,0.700321458
0.9173,0.702189903
0.9174,0.703584895
0.9175,0.704504652
0.9176,0.704948353
0.9177,0.704916135
0.9178,0.704409082
0.9179,0.703429212
0.918,0.701979466
0.9181,0.700063692
0.9182,0.697686621
0.9183,0.694853853
0.9184,0.691571827
0.9185,0.687847802
0.9186,0.683689823
0.9187,0.6791067
0.9188,0.674107969
0.9189,0.66870387
0.919,0.662905306
0.9191,0.656723815
0.9192,0.650171529
0.9193,0.643261146
0.9194,0.636005889
0.9195,0.628419472
0.9196,0.620516059
0.9197,0.612310235
0.9198,0.603816961
0.9199,0.595051542
0.92,0.586029591
0.9201,0.576766988
0.9202,0.56727985
0.9203,0.557584494
0.9204,0.5476974
0.9205,0.537635182
0.9206,0.527414551
0.9207,0.517052286
0.9208,0.506565202
0.9209,0.49597012
0.921,0.485283839
0.9211,0.474523106
0.9212,0.463704595
0.9213,0.452844875
0.9214,0.44196039
0.9215,0.431067436
0.9216,0.420182141
0.9217,0.409320438
0.9218,0.398498057
0.9219,0.387730497
0.922,0.377033015
0.9221,0.366420611
0.9222,0.355908013
0.9223,0.345509662
0.9224,0.335239704
0.9225,0.32511198
0.9226,0.315140013
0.9227,0.305337001
0.9228,0.295715812
0.9229,0.286288976
0.923,0.277068679
0.9231,0.268066758
0.9232,0.2592947
0.9233,0.250763637
0.9234,0.242484342
0.9235,0.234467231
0.9236,0.226722359
0.9237,0.219259417
0.9238,0.212087738
0.9239,0.205216291
0.924,0.198653683
0.9241,0.19240816
0.9242,0.186487604
0.9243,0.18089954
0.9244,0.175651128
0.9245,0.17074917
0.9246,0.166200103
0.9247,0.162010006
0.9248,0.158184595
0.9249,0.154729221
0.925,0.151648872
0.9251,0.148948166
0.9252,0.146631354
0.9253,0.14470231
0.9254,0.143164535
0.9255,0.142021143
0.9256,0.141274865
0.9257,0.140928034
0.9258,0.140982585
0.9259,0.141440045
0.926,0.142301521
0.9261,0.143567696
0.9262,0.145238819
0.9263,0.147314688
0.9264,0.149794648
0.9265,0.152677572
0.9266,0.155961852
0.9267,0.159645387
0.9268,0.163725568
0.9269,0.168199267
0.927,0.173062821
0.9271,0.178312023
0.9272,0.183942105
0.9273,0.189947726
0.9274,0.196322962
0.9275,0.203061293
0.9276,0.21015559
0.9277,0.217598106
0.9278,0.225380471
0.9279,0.233493678
0.928,0.241928078
0.9281,0.250673381
0.9282,0.259718643
0.9283,0.269052273
0.9284,0.27866203
0.9285,0.288535026
0.9286,0.298657733
0.9287,0.309015988
0.9288,0.319595005
0.9289,0.330379388
0.929,0.341353142
0.9291,0.352499699
0.9292,0.363801933
0.9293,0.375242183
0.9294,0.386802286
0.9295,0.398463598
0.9296,0.410207034
0.9297,0.422013098
0.9298,0.43386192
0.9299,0.4457333
0.93,0.457606747
0.9301,0.469461525
0.9302,0.481276699
0.9303,0.493031187
0.9304,0.504703806
0.9305,0.516273325
0.9306,0.527718521
0.9307,0.539018231
0.9308,0.55015141
0.9309,0.561097181
0.931,0.5718349
0.9311,0.582344202
0.9312,0.592605066
0.9313,0.602597865
0.9314,0.612303423
0.9315,0.621703067
0.9316,0.63077868
0.9317,0.639512752
0.9318,0.647888429
0.9319,0.655889559
0.932,0.663500738
0.9321,0.67070735
0.9322,0.677495608
0.9323,0.68385259
0.9324,0.689766275
0.9325,0.695225566
0.9326,0.700220329
0.9327,0.704741405
0.9328,0.708780638
0.9329,0.712330891
0.933,0.715386057
0.9331,0.71794107
0.9332,0.719991914
0.9333,0.721535622
0.9334,0.722570278
0.9335,0.723095015
0.9336,0.723110005
0.9337,0.72261645
0.9338,0.721616569
0.9339,0.720113582
0.934,0.718111692
0.9341,0.71561606
0.9342,0.712632787
0.9343,0.70916888
0.9344,0.705232233
0.9345,0.700831585
0.9346,0.6959765
0.9347,0.690677322
0.9348,0.684945148
0.9349,0.678791786
0.935,0.672229722
0.9351,0.665272074
0.9352,0.657932563
0.9353,0.650225464
0.9354,0.642165569
0.9355,0.633768149
0.9356,0.62504891
0.9357,0.616023951
0.9358,0.606709731
0.9359,0.59712302
0.936,0.587280867
0.9361,0.577200554
0.9362,0.566899567
0.9363,0.556395548
0.9364,0.545706268
0.9365,0.534849584
0.9366,0.523843412
0.9367,0.512705685
0.9368,0.50145433
0.9369,0.49010723
0.937,0.478682202
0.9371,0.467196959
0.9372,0.455669092
0.9373,0.444116042
0.9374,0.432555076
0.9375,0.421003261
0.9376,0.40947745
0.9377,0.397994258
0.9378,0.386570044
0.9379,0.375220895
0.938,0.363962613
0.9381,0.352810695
0.9382,0.341780328
0.9383,0.330886371
0.9384,0.32014335
0.9385,0.309565448
0.9386,0.299166492
0.9387,0.288959956
0.9388,0.278958946
0.9389,0.269176204
0.939,0.259624098
0.9391,0.25031462
0.9392,0.241259389
0.9393,0.232469644
0.9394,0.223956246
0.9395,0.215729678
0.9396,0.207800044
0.9397,0.200177072
0.9398,0.192870115
0.9399,0.185888148
0.94,0.179239776
0.9401,0.17293323
0.9402,0.166976373
0.9403,0.161376697
0.9404,0.156141328
0.9405,0.151277027
0.9406,0.146790184
0.9407,0.142686829
0.9408,0.138972622
0.9409,0.135652857
0.941,0.132732459
0.9411,0.130215983
0.9412,0.128107608
0.9413,0.126411136
0.9414,0.125129987
0.9415,0.124267192
0.9416,0.123825385
0.9417,0.123806801
0.9418,0.124213261
0.9419,0.125046169
0.942,0.126306494
0.9421,0.127994767
0.9422,0.130111063
0.9423,0.132654992
0.9424,0.135625682
0.9425,0.139021767
0.9426,0.142841372
0.9427,0.147082097
0.9428,0.151741001
0.9429,0.156814587
0.943,0.162298786
0.9431,0.168188939
0.9432,0.174479785
0.9433,0.181165442
0.9434,0.188239394
0.9435,0.195694475
0.9436,0.20352286
0.9437,0.211716048
0.9438,0.220264853
0.9439,0.229159395
0.944,0.238389095
0.9441,0.247942663
0.9442,0.2578081
0.9443,0.267972693
0.9444,0.278423019
0.9445,0.289144946
0.9446,0.300123639
0.9447,0.311343573
0.9448,0.322788538
0.9449,0.334441664
0.945,0.346285427
0.9451,0.358301683
0.9452,0.370471682
0.9453,0.382776102
0.9454,0.395195078
0.9455,0.407708239
0.9456,0.420294741
0.9457,0.432933308
0.9458,0.445602282
0.9459,0.45827966
0.946,0.470943148
0.9461,0.483570214
0.9462,0.496138135
0.9463,0.508624062
0.9464,0.521005069
0.9465,0.533258215
0.9466,0.545360608
0.9467,0.557289461
0.9468,0.569022157
0.9469,0.580536312
0.947,0.591809834
0.9471,0.60282099
0.9472,0.613548466
0.9473,0.623971426
0.9474,0.634069577
0.9475,0.64382322
0.9476,0.653213313
0.9477,0.662221524
0.9478,0.670830281
0.9479,0.679022824
0.948,0.686783252
0.9481,0.694096566
0.9482,0.700948711
0.9483,0.707326609
0.9484,0.7132182
0.9485,0.718612468
0.9486,0.723499465
0.9487,0.727870339
0.9488,0.731717349
0.9489,0.735033881
0.949,0.737814457
0.9491,0.740054745
0.9492,0.741751559
0.9493,0.74290286
0.9494,0.743507748
0.9495,0.74356646
0.9496,0.743080352
0.9497,0.742051887
0.9498,0.740484613
0.9499,0.738383149
0.95,0.73575315
0.9501,0.732601289
0.9502,0.728935221
0.9503,0.724763555
0.9504,0.720095816
0.9505,0.714942411
0.9506,0.70931459
0.9507,0.703224409
0.9508,0.696684683
0.9509,0.68970895
0.951,0.682311426
0.9511,0.67450696
0.9512,0.66631099
0.9513,0.657739501
0.9514,0.648808977
0.9515,0.639536357
0.9516,0.629938991
0.9517,0.620034597
0.9518,0.609841212
0.9519,0.599377157
0.952,0.588660986
0.9521,0.577711449
0.9522,0.566547452
0.9523,0.555188016
0.9524,0.543652236
0.9525,0.531959251
0.9526,0.520128199
0.9527,0.508178191
0.9528,0.496128273
0.9529,0.483997397
0.953,0.471804389
0.9531,0.459567924
0.9532,0.447306496
0.9533,0.435038395
0.9534,0.422781684
0.9535,0.410554174
0.9536,0.398373409
0.9537,0.386256644
0.9538,0.374220827
0.9539,0.362282588
0.954,0.35045822
0.9541,0.338763671
0.9542,0.327214531
0.9543,0.315826023
0.9544,0.304612994
0.9545,0.293589909
0.9546,0.282770844
0.9547,0.272169486
0.9548,0.261799122
0.9549,0.251672643
0.955,0.24180254
0.9551,0.232200905
0.9552,0.222879427
0.9553,0.213849398
0.9554,0.205121712
0.9555,0.196706867
0.9556,0.188614966
0.9557,0.180855724
0.9558,0.173438466
0.9559,0.166372135
0.956,0.159665288
0.9561,0.153326109
0.9562,0.147362401
0.9563,0.141781598
0.9564,0.136590762
0.9565,0.131796585
0.9566,0.127405392
0.9567,0.123423142
0.9568,0.119855426
0.9569,0.116707468
0.957,0.113984122
0.9571,0.11168987
0.9572,0.109828819
0.9573,0.108404695
0.9574,0.107420837
0.9575,0.106880194
0.9576,0.106785311
0.9577,0.107138325
0.9578,0.107940953
0.9579,0.109194477
0.958,0.110899737
0.9581,0.113057116
0.9582,0.115666522
0.9583,0.118727374
0.9584,0.122238589
0.9585,0.126198557
0.9586,0.130605132
0.9587,0.135455604
0.9588,0.14074669
0.9589,0.146474504
0.959,0.152634549
0.9591,0.159221686
0.9592,0.166230126
0.9593,0.173653403
0.9594,0.181484362
0.9595,0.189715137
0.9596,0.19833714
0.9597,0.207341046
0.9598,0.216716776
0.9599,0.226453491
0.96,0.236539581
0.9601,0.246962658
0.9602,0.257709552
0.9603,0.26876631
0.9604,0.280118199
0.9605,0.291749707
0.9606,0.303644554
0.9607,0.315785699
0.9608,0.328155359
0.9609,0.340735025
0.961,0.353505483
0.9611,0.36644684
0.9612,0.379538554
0.9613,0.392759467
0.9614,0.406087837
0.9615,0.419501386
0.9616,0.432977337
0.9617,0.446492465
0.9618,0.460023145
0.9619,0.473545406
0.962,0.48703499
0.9621,0.500467407
0.9622,0.513818
0.9623,0.527062005
0.9624,0.540174622
0.9625,0.553131075
0.9626,0.565906687
0.9627,0.578476943
0.9628,0.590817567
0.9629,0.602904584
0.963,0.614714395
0.9631,0.626223845
0.9632,0.63741029
0.9633,0.648251665
0.9634,0.658726549
0.9635,0.668814227
0.9636,0.678494756
0.9637,0.687749017
0.9638,0.696558774
0.9639,0.704906728
0.964,0.712776561
0.9641,0.720152986
0.9642,0.727021788
0.9643,0.73336986
0.9644,0.739185235
0.9645,0.744457119
0.9646,0.749175914
0.9647,0.753333238
0.9648,0.756921939
0.9649,0.759936112
0.965,0.762371099
0.9651,0.764223499
0.9652,0.765491159
0.9653,0.766173173
0.9654,0.766269872
0.9655,0.765782806
0.9656,0.76471473
0.9657,0.763069584
0.9658,0.760852463
0.9659,0.758069592
0.966,0.754728296
0.9661,0.750836964
0.9662,0.746405013
0.9663,0.741442853
0.9664,0.735961837
0.9665,0.72997423
0.9666,0.723493153
0.9667,0.716532548
0.9668,0.70910712
0.9669,0.701232301
0.967,0.692924189
0.9671,0.684199509
0.9672,0.675075557
0.9673,0.665570154
0.9674,0.655701595
0.9675,0.6454886
0.9676,0.634950263
0.9677,0.624106009
0.9678,0.612975543
0.9679,0.601578802
0.968,0.589935915
0.9681,0.578067153
0.9682,0.565992889
0.9683,0.553733558
0.9684,0.541309612
0.9685,0.528741486
0.9686,0.516049559
0.9687,0.50325412
0.9688,0.490375333
0.9689,0.477433207
0.969,0.464447564
0.9691,0.451438013
0.9692,0.438423923
0.9693,0.425424399
0.9694,0.412458257
0.9695,0.399544008
0.9696,0.386699836
0.9697,0.373943579
0.9698,0.361292719
0.9699,0.348764364
0.97,0.336375238
0.9701,0.324141668
0.9702,0.312079579
0.9703,0.300204485
0.9704,0.288531483
0.9705,0.277075246
0.9706,0.265850026
0.9707,0.254869644
0.9708,0.244147497
0.9709,0.233696551
0.971,0.223529347
0.9711,0.213658
0.9712,0.204094204
0.9713,0.194849234
0.9714,0.185933948
0.9715,0.177358795
0.9716,0.169133817
0.9717,0.161268656
0.9718,0.153772555
0.9719,0.146654368
0.972,0.139922561
0.9721,0.133585219
0.9722,0.127650049
0.9723,0.122124386
0.9724,0.117015192
0.9725,0.112329065
0.9726,0.108072236
0.9727,0.104250573
0.9728,0.100869578
0.9729,0.09793439
0.973,0.095449783
0.9731,0.093420158
0.9732,0.091849544
0.9733,0.090741591
0.9734,0.090099562
0.9735,0.089926324
0.9736,0.090224339
0.9737,0.090995656
0.9738,0.092241893
0.9739,0.093964224
0.974,0.096163367
0.9741,0.098839566
0.9742,0.101992569
0.9743,0.105621614
0.9744,0.109725408
0.9745,0.114302102
0.9746,0.119349273
0.9747,0.124863902
0.9748,0.130842348
0.9749,0.137280325
0.975,0.144172882
0.9751,0.151514378
0.9752,0.159298458
0.9753,0.167518033
0.9754,0.176165256
0.9755,0.185231508
0.9756,0.194707373
0.9757,0.204582623
0.9758,0.214846204
0.9759,0.225486226
0.976,0.236489946
0.9761,0.247843766
0.9762,0.259533227
0.9763,0.271543009
0.9764,0.28385693
0.9765,0.296457953
0.9766,0.309328199
0.9767,0.322448956
0.9768,0.335800698
0.9769,0.349363108
0.977,0.363115104
0.9771,0.377034866
0.9772,0.391099875
0.9773,0.40528695
0.9774,0.419572289
0.9775,0.433931519
0.9776,0.448339747
0.9777,0.462771612
0.9778,0.477201348
0.9779,0.491602841
0.978,0.505949699
0.9781,0.520215315
0.9782,0.534372942
0.9783,0.548395762
0.9784,0.562256964
0.9785,0.575929816
0.9786,0.589387746
0.9787,0.602604418
0.9788,0.61555381
0.9789,0.62821029
0.979,0.6405487
0.9791,0.652544423
0.9792,0.664173466
0.9793,0.675412528
0.9794,0.686239074
0.9795,0.696631402
0.9796,0.706568709
0.9797,0.716031153
0.9798,0.72499991
0.9799,0.733457233
0.98,0.741386498
0.9801,0.748772253
0.9802,0.755600257
0.9803,0.761857524
0.9804,0.767532344
0.9805,0.77261432
0.9806,0.777094387
0.9807,0.780964827
0.9808,0.784219284
0.9809,0.786852769
0.981,0.788861665
0.9811,0.790243723
0.9812,0.790998052
0.9813,0.791125111
0.9814,0.790626692
0.9815,0.789505898
0.9816,0.787767118
0.9817,0.785416
0.9818,0.782459418
0.9819,0.778905439
0.982,0.774763281
0.9821,0.770043273
0.9822,0.764756812
0.9823,0.758916317
0.9824,0.75253518
0.9825,0.745627717
0.9826,0.738209115
0.9827,0.73029538
0.9828,0.721903286
0.9829,0.713050318
0.983,0.703754616
0.9831,0.694034926
0.9832,0.683910536
0.9833,0.673401232
0.9834,0.662527232
0.9835,0.651309144
0.9836,0.639767903
0.9837,0.627924725
0.9838,0.615801054
0.9839,0.603418514
0.984,0.590798857
0.9841,0.577963923
0.9842,0.564935586
0.9843,0.551735718
0.9844,0.538386146
0.9845,0.524908609
0.9846,0.511324723
0.9847,0.497655945
0.9848,0.483923539
0.9849,0.470148545
0.985,0.456351749
0.9851,0.442553653
0.9852,0.428774453
0.9853,0.415034018
0.9854,0.401351859
0.9855,0.387747123
0.9856,0.374238563
0.9857,0.360844532
0.9858,0.347582966
0.9859,0.334471372
0.986,0.321526819
0.9861,0.308765931
0.9862,0.29620488
0.9863,0.28385938
0.9864,0.271744686
0.9865,0.259875591
0.9866,0.248266426
0.9867,0.236931058
0.9868,0.225882899
0.9869,0.215134902
0.987,0.204699566
0.9871,0.194588944
0.9872,0.184814647
0.9873,0.175387847
0.9874,0.166319289
0.9875,0.157619294
0.9876,0.149297766
0.9877,0.141364203
0.9878,0.1338277
0.9879,0.126696958
0.988,0.119980291
0.9881,0.113685634
0.9882,0.107820544
0.9883,0.102392213
0.9884,0.097407466
0.9885,0.092872767
0.9886,0.088794223
0.9887,0.085177584
0.9888,0.082028245
0.9889,0.079351244
0.989,0.077151259
0.9891,0.075432606
0.9892,0.074199235
0.9893,0.073454717
0.9894,0.073202242
0.9895,0.073444606
0.9896,0.074184199
0.9897,0.07542299
0.9898,0.077162515
0.9899,0.079403855
0.99,0.082147621
0.9901,0.085393934
0.9902,0.0891424
0.9903,0.093392086
0.9904,0.098141502
0.9905,0.103388569
0.9906,0.109130595
0.9907,0.115364248
0.9908,0.122085529
0.9909,0.129289743
0.991,0.136971469
0.9911,0.14512454
0.9912,0.153742006
0.9913,0.162816115
0.9914,0.172338287
0.9915,0.182299087
0.9916,0.192688207
0.9917,0.203494444
0.9918,0.214705683
0.9919,0.226308886
0.992,0.238290074
0.9921,0.250634324
0.9922,0.263325762
0.9923,0.276347563
0.9924,0.289681955
0.9925,0.303310225
0.9926,0.317212732
0.9927,0.331368923
0.9928,0.345757355
0.9929,0.360355722
0.993,0.375140886
0.9931,0.390088911
0.9932,0.405175108
0.9933,0.420374076
0.9934,0.435659758
0.9935,0.451005494
0.9936,0.466384079
0.9937,0.481767829
0.9938,0.49712865
0.9939,0.512438106
0.994,0.5276675
0.9941,0.542787946
0.9942,0.557770451
0.9943,0.572586002
0.9944,0.587205646
0.9945,0.601600578
0.9946,0.615742229
0.9947,0.62960235
0.9948,0.643153103
0.9949,0.656367144
0.995,0.669217712
0.9951,0.68167871
0.9952,0.693724792
0.9953,0.705331434
0.9954,0.716475019
0.9955,0.727132906
0.9956,0.737283503
0.9957,0.746906326
0.9958,0.755982069
0.9959,0.764492655
0.996,0.772421286
0.9961,0.779752497
0.9962,0.786472188
0.9963,0.792567667
0.9964,0.798027676
0.9965,0.802842415
0.9966,0.807003565
0.9967,0.810504293
0.9968,0.81333927
0.9969,0.815504661
0.997,0.816998133
0.9971,0.817818834
0.9972,0.817967391
0.9973,0.817445879
0.9974,0.816257807
0.9975,0.814408083
0.9976,0.811902985
0.9977,0.808750124
0.9978,0.804958401
0.9979,0.800537967
0.998,0.795500174
0.9981,0.789857525
0.9982,0.783623626
0.9983,0.776813127
0.9984,0.769441668
0.9985,0.761525822
0.9986,0.753083035
0.9987,0.744131568
0.9988,0.734690434
0.9989,0.72477934
0.999,0.714418622
0.9991,0.703629188
0.9992,0.692432457
0.9993,0.680850295
0.9994,0.66890496
0.9995,0.656619043
0.9996,0.644015408
0.9997,0.631117139
0.9998,0.617947487
0.9999,0.604529813
1,0.590887539
1.0001,0.577044102
1.0002,0.563022902
1.0003,0.548847262
1.0004,0.53454038
1.0005,0.520125294
1.0006,0.505624839
1.0007,0.491061615
1.0008,0.47645795
1.0009,0.461835872
1.001,0.447217076
1.0011,0.432622904
1.0012,0.418074313
1.0013,0.40359186
1.0014,0.389195678
1.0015,0.374905461
1.0016,0.360740448
1.0017,0.34671941
