"P1_x","P1_y"
8.10331,0.7508194669,
8.10431,0.7508187034,
8.10531,0.7508179245,
8.10631,0.7508171303,
8.10731,0.7508163207,
8.10831,0.7508154951,
8.10931,0.7508146529,
8.11031,0.7508137934,
8.11131,0.750812916,
8.11231,0.7508120201,
8.11331,0.7508111056,
8.11431,0.7508101724,
8.11531,0.7508092211,
8.11631,0.7508082521,
8.11731,0.7508072666,
8.11831,0.7508062653,
8.11931,0.7508052493,
8.12031,0.7508042194,
8.12131,0.7508031763,
8.12231,0.7508021203,
8.12331,0.7508010514,
8.12431,0.7507999694,
8.12531,0.7507988737,
8.12631,0.7507977637,
8.12731,0.7507966388,
8.12831,0.7507954984,
8.12931,0.7507943422,
8.13031,0.7507931699,
8.13131,0.7507919819,
8.13231,0.7507907786,
8.13331,0.7507895609,
8.13431,0.7507883296,
8.13531,0.7507870859,
8.13631,0.7507858307,
8.13731,0.7507845649,
8.13831,0.7507832889,
8.13931,0.7507820031,
8.14031,0.7507807073,
8.14131,0.7507794014,
8.14231,0.7507780848,
8.14331,0.7507767568,
8.14431,0.7507754169,
8.14531,0.7507740645,
8.14631,0.7507726994,
8.14731,0.7507713216,
8.14831,0.7507699315,
8.14931,0.7507685296,
8.15031,0.750767117,
8.15131,0.7507656946,
8.15231,0.7507642634,
8.15331,0.7507628245,
8.15431,0.7507613785,
8.15531,0.750759926,
8.15631,0.7507584672,
8.15731,0.7507570019,
8.15831,0.7507555298,
8.15931,0.7507540504,
8.16031,0.7507525629,
8.16131,0.7507510668,
8.16231,0.7507495618,
8.16331,0.7507480477,
8.16431,0.7507465247,
8.16531,0.7507449931,
8.16631,0.7507434537,
8.16731,0.7507419076,
8.16831,0.7507403557,
8.16931,0.7507387992,
8.17031,0.7507372388,
8.17131,0.7507356754,
8.17231,0.7507341093,
8.17331,0.7507325406,
8.17431,0.7507309691,
8.17531,0.7507293944,
8.17631,0.7507278159,
8.17731,0.750726233,
8.17831,0.7507246452,
8.17931,0.7507230521,
8.18031,0.7507214537,
8.18131,0.7507198503,
8.18231,0.7507182424,
8.18331,0.7507166309,
8.18431,0.7507150167,
8.18531,0.750713401,
8.18631,0.7507117848,
8.18731,0.7507101688,
8.18831,0.7507085537,
8.18931,0.7507069399,
8.19031,0.7507053272,
8.19131,0.7507037155,
8.19231,0.7507021041,
8.19331,0.7507004926,
8.19431,0.7506988802,
8.19531,0.7506972666,
8.19631,0.7506956515,
8.19731,0.7506940349,
8.19831,0.7506924172,
8.19931,0.750690799,
8.20031,0.7506891813,
8.20131,0.7506875651,
8.20231,0.7506859514,
8.20331,0.7506843411,
8.20431,0.7506827351,
8.20531,0.7506811338,
8.20631,0.7506795375,
8.20731,0.7506779459,
8.20831,0.7506763588,
8.20931,0.7506747755,
8.21031,0.7506731954,
8.21131,0.750671618,
8.21231,0.7506700427,
8.21331,0.7506684695,
8.21431,0.7506668985,
8.21531,0.7506653301,
8.21631,0.750663765,
8.21731,0.7506622042,
8.21831,0.7506606487,
8.21931,0.7506590995,
8.22031,0.7506575574,
8.22131,0.7506560232,
8.22231,0.7506544972,
8.22331,0.7506529795,
8.22431,0.7506514698,
8.22531,0.7506499676,
8.22631,0.7506484724,
8.22731,0.7506469833,
8.22831,0.7506455,
8.22931,0.750644022,
8.23031,0.7506425492,
8.23131,0.7506410819,
8.23231,0.7506396204,
8.23331,0.7506381657,
8.23431,0.7506367186,
8.23531,0.7506352802,
8.23631,0.7506338513,
8.23731,0.7506324328,
8.23831,0.7506310252,
8.23931,0.7506296288,
8.24031,0.7506282435,
8.24131,0.7506268688,
8.24231,0.7506255042,
8.24331,0.7506241491,
8.24431,0.7506228027,
8.24531,0.7506214646,
8.24631,0.7506201343,
8.24731,0.7506188119,
8.24831,0.7506174975,
8.24931,0.7506161919,
8.25031,0.7506148958,
8.25131,0.75061361,
8.25231,0.7506123356,
8.25331,0.7506110735,
8.25431,0.7506098243,
8.25531,0.7506085884,
8.25631,0.7506073659,
8.25731,0.7506061566,
8.25831,0.7506049599,
8.25931,0.7506037753,
8.26031,0.7506026019,
8.26131,0.7506014391,
8.26231,0.7506002864,
8.26331,0.7505991434,
8.26431,0.7505980103,
8.26531,0.7505968873,
8.26631,0.7505957751,
8.26731,0.7505946744,
8.26831,0.7505935861,
8.26931,0.7505925113,
8.27031,0.7505914505,
8.27131,0.7505904045,
8.27231,0.7505893733,
8.27331,0.750588357,
8.27431,0.7505873552,
8.27531,0.7505863673,
8.27631,0.7505853925,
8.27731,0.7505844301,
8.27831,0.7505834793,
8.27931,0.7505825397,
8.28031,0.7505816111,
8.28131,0.7505806934,
8.28231,0.7505797872,
8.28331,0.7505788929,
8.28431,0.7505780116,
8.28531,0.7505771439,
8.28631,0.7505762908,
8.28731,0.7505754529,
8.28831,0.7505746305,
8.28931,0.7505738239,
8.29031,0.7505730327,
8.29131,0.7505722565,
8.29231,0.7505714946,
8.29331,0.750570746,
8.29431,0.7505700102,
8.29531,0.7505692862,
8.29631,0.7505685738,
8.29731,0.7505678726,
8.29831,0.7505671829,
8.29931,0.750566505,
8.30031,0.7505658397,
8.30131,0.7505651877,
8.30231,0.7505645498,
8.30331,0.7505639269,
8.30431,0.7505633193,
8.30531,0.7505627273,
8.30631,0.750562151,
8.30731,0.7505615899,
8.30831,0.7505610435,
8.30931,0.7505605108,
8.31031,0.7505599911,
8.31131,0.7505594834,
8.31231,0.7505589872,
8.31331,0.7505585021,
8.31431,0.7505580278,
8.31531,0.7505575646,
8.31631,0.750557113,
8.31731,0.7505566736,
8.31831,0.7505562472,
8.31931,0.7505558346,
8.32031,0.7505554364,
8.32131,0.750555053,
8.32231,0.7505546845,
8.32331,0.7505543307,
8.32431,0.7505539911,
8.32531,0.7505536649,
8.32631,0.7505533514,
8.32731,0.7505530495,
8.32831,0.7505527584,
8.32931,0.7505524776,
8.33031,0.7505522066,
8.33131,0.7505519454,
8.33231,0.7505516942,
8.33331,0.7505514535,
8.33431,0.7505512241,
8.33531,0.7505510067,
8.33631,0.7505508019,
8.33731,0.7505506103,
8.33831,0.7505504322,
8.33931,0.7505502675,
8.34031,0.7505501158,
8.34131,0.7505499767,
8.34231,0.7505498491,
8.34331,0.7505497322,
8.34431,0.7505496251,
8.34531,0.7505495269,
8.34631,0.750549437,
8.34731,0.7505493552,
8.34831,0.7505492815,
8.34931,0.7505492162,
8.35031,0.7505491598,
8.35131,0.750549113,
8.35231,0.7505490765,
8.35331,0.7505490509,
8.35431,0.7505490367,
8.35531,0.750549034,
8.35631,0.7505490426,
8.35731,0.7505490621,
8.35831,0.7505490917,
8.35931,0.7505491305,
8.36031,0.7505491776,
8.36131,0.7505492319,
8.36231,0.7505492928,
8.36331,0.7505493597,
8.36431,0.7505494324,
8.36531,0.750549511,
8.36631,0.7505495959,
8.36731,0.7505496876,
8.36831,0.7505497868,
8.36931,0.7505498943,
8.37031,0.7505500104,
8.37131,0.7505501356,
8.37231,0.7505502699,
8.37331,0.750550413,
8.37431,0.7505505642,
8.37531,0.7505507229,
8.37631,0.7505508879,
8.37731,0.7505510584,
8.37831,0.7505512333,
8.37931,0.7505514121,
8.38031,0.7505515942,
8.38131,0.7505517796,
8.38231,0.7505519684,
8.38331,0.750552161,
8.38431,0.7505523581,
8.38531,0.7505525604,
8.38631,0.7505527684,
8.38731,0.7505529827,
8.38831,0.7505532034,
8.38931,0.7505534305,
8.39031,0.7505536635,
8.39131,0.7505539018,
8.39231,0.7505541445,
8.39331,0.7505543905,
8.39431,0.750554639,
8.39531,0.7505548891,
8.39631,0.75055514,
8.39731,0.7505553916,
8.39831,0.7505556437,
8.39931,0.7505558966,
8.40031,0.7505561508,
8.40131,0.7505564071,
8.40231,0.7505566659,
8.40331,0.7505569281,
8.40431,0.7505571938,
8.40531,0.7505574632,
8.40631,0.7505577362,
8.40731,0.7505580123,
8.40831,0.7505582906,
8.40931,0.7505585703,
8.41031,0.7505588503,
8.41131,0.7505591298,
8.41231,0.7505594078,
8.41331,0.750559684,
8.41431,0.750559958,
8.41531,0.75056023,
8.41631,0.7505605002,
8.41731,0.7505607694,
8.41831,0.750561038,
8.41931,0.7505613069,
8.42031,0.7505615766,
8.42131,0.7505618473,
8.42231,0.7505621192,
8.42331,0.7505623918,
8.42431,0.7505626647,
8.42531,0.750562937,
8.42631,0.7505632077,
8.42731,0.750563476,
8.42831,0.7505637408,
8.42931,0.7505640015,
8.43031,0.7505642577,
8.43131,0.7505645093,
8.43231,0.7505647565,
8.43331,0.7505649997,
8.43431,0.7505652395,
8.43531,0.7505654768,
8.43631,0.750565712,
8.43731,0.7505659458,
8.43831,0.7505661784,
8.43931,0.7505664096,
8.44031,0.7505666393,
8.44131,0.7505668666,
8.44231,0.7505670907,
8.44331,0.7505673108,
8.44431,0.7505675258,
8.44531,0.7505677349,
8.44631,0.7505679377,
8.44731,0.7505681336,
8.44831,0.7505683229,
8.44931,0.7505685058,
8.45031,0.7505686829,
8.45131,0.7505688548,
8.45231,0.7505690223,
8.45331,0.7505691861,
8.45431,0.7505693465,
8.45531,0.7505695038,
8.45631,0.7505696578,
8.45731,0.7505698081,
8.45831,0.750569954,
8.45931,0.7505700947,
8.46031,0.7505702291,
8.46131,0.7505703565,
8.46231,0.750570476,
8.46331,0.7505705873,
8.46431,0.7505706903,
8.46531,0.7505707849,
8.46631,0.7505708718,
8.46731,0.7505709515,
8.46831,0.7505710248,
8.46931,0.7505710924,
8.47031,0.750571155,
8.47131,0.7505712129,
8.47231,0.7505712663,
8.47331,0.750571315,
8.47431,0.7505713585,
8.47531,0.750571396,
8.47631,0.7505714267,
8.47731,0.7505714497,
8.47831,0.7505714642,
8.47931,0.7505714696,
8.48031,0.7505714655,
8.48131,0.750571452,
8.48231,0.7505714294,
8.48331,0.7505713981,
8.48431,0.7505713591,
8.48531,0.7505713129,
8.48631,0.7505712605,
8.48731,0.7505712023,
8.48831,0.7505711388,
8.48931,0.75057107,
8.49031,0.7505709956,
8.49131,0.7505709151,
8.49231,0.7505708277,
8.49331,0.7505707327,
8.49431,0.750570629,
8.49531,0.7505705162,
8.49631,0.7505703936,
8.49731,0.7505702611,
8.49831,0.7505701188,
8.49931,0.7505699672,
8.50031,0.7505698069,
8.50131,0.7505696387,
8.50231,0.7505694635,
8.50331,0.7505692821,
8.50431,0.7505690949,
8.50531,0.7505689023,
8.50631,0.7505687042,
8.50731,0.7505685004,
8.50831,0.7505682902,
8.50931,0.750568073,
8.51031,0.7505678478,
8.51131,0.750567614,
8.51231,0.7505673708,
8.51331,0.7505671181,
8.51431,0.7505668557,
8.51531,0.750566584,
8.51631,0.7505663034,
8.51731,0.7505660147,
8.51831,0.7505657189,
8.51931,0.7505654167,
8.52031,0.7505651089,
8.52131,0.7505647961,
8.52231,0.7505644785,
8.52331,0.7505641559,
8.52431,0.750563828,
8.52531,0.7505634942,
8.52631,0.7505631538,
8.52731,0.7505628059,
8.52831,0.7505624499,
8.52931,0.7505620853,
8.53031,0.7505617119,
8.53131,0.7505613299,
8.53231,0.7505609395,
8.53331,0.7505605415,
8.53431,0.7505601367,
8.53531,0.7505597261,
8.53631,0.7505593106,
8.53731,0.7505588907,
8.53831,0.7505584671,
8.53931,0.7505580398,
8.54031,0.7505576087,
8.54131,0.7505571734,
8.54231,0.7505567333,
8.54331,0.7505562875,
8.54431,0.7505558355,
8.54531,0.7505553765,
8.54631,0.7505549103,
8.54731,0.7505544367,
8.54831,0.750553956,
8.54931,0.7505534688,
8.55031,0.7505529758,
8.55131,0.7505524779,
8.55231,0.7505519761,
8.55331,0.7505514712,
8.55431,0.7505509639,
8.55531,0.7505504546,
8.55631,0.7505499434,
8.55731,0.7505494301,
8.55831,0.7505489141,
8.55931,0.7505483949,
8.56031,0.7505478717,
8.56131,0.7505473439,
8.56231,0.7505468109,
8.56331,0.7505462725,
8.56431,0.7505457288,
8.56531,0.7505451801,
8.56631,0.7505446271,
8.56731,0.7505440707,
8.56831,0.7505435118,
8.56931,0.7505429513,
8.57031,0.7505423902,
8.57131,0.7505418289,
8.57231,0.7505412679,
8.57331,0.750540707,
8.57431,0.7505401461,
8.57531,0.7505395847,
8.57631,0.7505390219,
8.57731,0.7505384572,
8.57831,0.7505378899,
8.57931,0.7505373197,
8.58031,0.7505367464,
8.58131,0.7505361702,
8.58231,0.7505355916,
8.58331,0.7505350113,
8.58431,0.7505344303,
8.58531,0.7505338495,
8.58631,0.7505332699,
8.58731,0.7505326922,
8.58831,0.7505321171,
8.58931,0.7505315446,
8.59031,0.7505309748,
8.59131,0.7505304072,
8.59231,0.7505298413,
8.59331,0.7505292765,
8.59431,0.750528712,
8.59531,0.7505281473,
8.59631,0.7505275821,
8.59731,0.7505270164,
8.59831,0.7505264505,
8.59931,0.750525885,
8.60031,0.7505253207,
8.60131,0.7505247585,
8.60231,0.7505241995,
8.60331,0.7505236445,
8.60431,0.7505230943,
8.60531,0.7505225493,
8.60631,0.7505220096,
8.60731,0.7505214751,
8.60831,0.7505209453,
8.60931,0.7505204195,
8.61031,0.7505198972,
8.61131,0.7505193776,
8.61231,0.7505188604,
8.61331,0.7505183452,
8.61431,0.7505178322,
8.61531,0.7505173218,
8.61631,0.7505168145,
8.61731,0.7505163114,
8.61831,0.7505158135,
8.61931,0.7505153215,
8.62031,0.7505148365,
8.62131,0.7505143591,
8.62231,0.7505138895,
8.62331,0.7505134277,
8.62431,0.7505129736,
8.62531,0.7505125265,
8.62631,0.7505120859,
8.62731,0.750511651,
8.62831,0.7505112213,
8.62931,0.7505107962,
8.63031,0.7505103758,
8.63131,0.7505099601,
8.63231,0.7505095497,
8.63331,0.7505091454,
8.63431,0.7505087479,
8.63531,0.7505083583,
8.63631,0.7505079775,
8.63731,0.7505076063,
8.63831,0.7505072452,
8.63931,0.7505068945,
8.64031,0.7505065539,
8.64131,0.7505062231,
8.64231,0.7505059016,
8.64331,0.7505055886,
8.64431,0.7505052835,
8.64531,0.7505049856,
8.64631,0.7505046946,
8.64731,0.7505044106,
8.64831,0.7505041337,
8.64931,0.7505038644,
8.65031,0.7505036037,
8.65131,0.7505033524,
8.65231,0.7505031115,
8.65331,0.7505028818,
8.65431,0.750502664,
8.65531,0.7505024585,
8.65631,0.7505022654,
8.65731,0.7505020844,
8.65831,0.750501915,
8.65931,0.7505017567,
8.66031,0.7505016086,
8.66131,0.7505014701,
8.66231,0.7505013406,
8.66331,0.7505012199,
8.66431,0.7505011079,
8.66531,0.7505010051,
8.66631,0.7505009121,
8.66731,0.7505008296,
8.66831,0.7505007586,
8.66931,0.7505006999,
8.67031,0.7505006545,
8.67131,0.7505006227,
8.67231,0.7505006049,
8.67331,0.750500601,
8.67431,0.7505006107,
8.67531,0.7505006334,
8.67631,0.7505006683,
8.67731,0.7505007146,
8.67831,0.7505007718,
8.67931,0.7505008392,
8.68031,0.7505009168,
8.68131,0.7505010045,
8.68231,0.7505011029,
8.68331,0.7505012125,
8.68431,0.7505013341,
8.68531,0.7505014688,
8.68631,0.7505016172,
8.68731,0.7505017801,
8.68831,0.7505019579,
8.68931,0.7505021508,
8.69031,0.7505023585,
8.69131,0.7505025805,
8.69231,0.7505028161,
8.69331,0.7505030647,
8.69431,0.7505033253,
8.69531,0.7505035973,
8.69631,0.7505038803,
8.69731,0.7505041742,
8.69831,0.750504479,
8.69931,0.7505047952,
8.70031,0.7505051236,
8.70131,0.750505465,
8.70231,0.7505058201,
8.70331,0.7505061898,
8.70431,0.7505065745,
8.70531,0.7505069747,
8.70631,0.7505073903,
8.70731,0.7505078209,
8.70831,0.7505082659,
8.70931,0.7505087245,
8.71031,0.750509196,
8.71131,0.7505096795,
8.71231,0.7505101744,
8.71331,0.7505106802,
8.71431,0.7505111969,
8.71531,0.7505117248,
8.71631,0.7505122643,
8.71731,0.750512816,
8.71831,0.7505133809,
8.71931,0.7505139598,
8.72031,0.7505145531,
8.72131,0.7505151615,
8.72231,0.750515785,
8.72331,0.7505164235,
8.72431,0.7505170765,
8.72531,0.7505177433,
8.72631,0.750518423,
8.72731,0.7505191147,
8.72831,0.7505198177,
8.72931,0.7505205314,
8.73031,0.7505212553,
8.73131,0.7505219896,
8.73231,0.7505227344,
8.73331,0.7505234902,
8.73431,0.750524258,
8.73531,0.7505250382,
8.73631,0.7505258318,
8.73731,0.7505266392,
8.73831,0.7505274608,
8.73931,0.7505282965,
8.74031,0.7505291461,
8.74131,0.7505300088,
8.74231,0.750530884,
8.74331,0.7505317707,
8.74431,0.750532668,
8.74531,0.7505335751,
8.74631,0.7505344914,
8.74731,0.7505354167,
8.74831,0.7505363511,
8.74931,0.7505372947,
8.75031,0.7505382483,
8.75131,0.7505392126,
8.75231,0.7505401881,
8.75331,0.7505411757,
8.75431,0.7505421757,
8.75531,0.7505431882,
8.75631,0.7505442132,
8.75731,0.7505452502,
8.75831,0.7505462985,
8.75931,0.7505473572,
8.76031,0.7505484253,
8.76131,0.7505495018,
8.76231,0.7505505862,
8.76331,0.7505516778,
8.76431,0.7505527764,
8.76531,0.7505538822,
8.76631,0.7505549955,
8.76731,0.750556117,
8.76831,0.7505572472,
8.76931,0.750558387,
8.77031,0.7505595368,
8.77131,0.750560697,
8.77231,0.7505618676,
8.77331,0.7505630484,
8.77431,0.7505642386,
8.77531,0.7505654376,
8.77631,0.7505666444,
8.77731,0.750567858,
8.77831,0.7505690774,
8.77931,0.750570302,
8.78031,0.7505715313,
8.78131,0.7505727653,
8.78231,0.750574004,
8.78331,0.750575248,
8.78431,0.7505764978,
8.78531,0.7505777542,
8.78631,0.7505790176,
8.78731,0.7505802887,
8.78831,0.7505815676,
8.78931,0.7505828541,
8.79031,0.750584148,
8.79131,0.7505854485,
8.79231,0.7505867546,
8.79331,0.7505880655,
8.79431,0.7505893801,
8.79531,0.7505906976,
8.79631,0.7505920172,
8.79731,0.7505933387,
8.79831,0.750594662,
8.79931,0.7505959874,
8.80031,0.7505973153,
8.80131,0.7505986463,
8.80231,0.7505999812,
8.80331,0.7506013205,
8.80431,0.7506026645,
8.80531,0.7506040134,
8.80631,0.750605367,
8.80731,0.7506067246,
8.80831,0.7506080855,
8.80931,0.7506094488,
8.81031,0.7506108135,
8.81131,0.7506121785,
8.81231,0.7506135431,
8.81331,0.7506149066,
8.81431,0.7506162689,
8.81531,0.75061763,
8.81631,0.7506189901,
8.81731,0.7506203499,
8.81831,0.75062171,
8.81931,0.750623071,
8.82031,0.7506244334,
8.82131,0.7506257974,
8.82231,0.7506271632,
8.82331,0.7506285303,
8.82431,0.7506298981,
8.82531,0.7506312657,
8.82631,0.7506326323,
8.82731,0.7506339966,
8.82831,0.7506353579,
8.82931,0.7506367153,
8.83031,0.7506380685,
8.83131,0.7506394171,
8.83231,0.7506407615,
8.83331,0.7506421019,
8.83431,0.750643439,
8.83531,0.7506447734,
8.83631,0.7506461058,
8.83731,0.7506474365,
8.83831,0.7506487658,
8.83931,0.7506500935,
8.84031,0.7506514192,
8.84131,0.7506527422,
8.84231,0.7506540616,
8.84331,0.7506553764,
8.84431,0.7506566856,
8.84531,0.7506579883,
8.84631,0.7506592838,
8.84731,0.7506605718,
8.84831,0.7506618523,
8.84931,0.7506631254,
8.85031,0.7506643918,
8.85131,0.7506656519,
8.85231,0.7506669066,
8.85331,0.7506681563,
8.85431,0.7506694014,
8.85531,0.750670642,
8.85631,0.7506718779,
8.85731,0.7506731087,
8.85831,0.7506743334,
8.85931,0.7506755513,
8.86031,0.7506767612,
8.86131,0.7506779623,
8.86231,0.7506791537,
8.86331,0.7506803349,
8.86431,0.7506815057,
8.86531,0.7506826661,
8.86631,0.7506838165,
8.86731,0.7506849574,
8.86831,0.7506860895,
8.86931,0.7506872136,
8.87031,0.75068833,
8.87131,0.7506894392,
8.87231,0.7506905412,
8.87331,0.7506916356,
8.87431,0.7506927219,
8.87531,0.7506937993,
8.87631,0.7506948668,
8.87731,0.7506959234,
8.87831,0.7506969683,
8.87931,0.7506980007,
8.88031,0.7506990203,
8.88131,0.7507000269,
8.88231,0.7507010208,
8.88331,0.7507020023,
8.88431,0.7507029722,
8.88531,0.7507039311,
8.88631,0.7507048797,
8.88731,0.7507058185,
8.88831,0.7507067478,
8.88931,0.7507076675,
8.89031,0.7507085772,
8.89131,0.7507094763,
8.89231,0.750710364,
8.89331,0.7507112393,
8.89431,0.7507121012,
8.89531,0.7507129491,
8.89631,0.7507137823,
8.89731,0.7507146004,
8.89831,0.7507154037,
8.89931,0.7507161923,
8.90031,0.7507169668,
8.90131,0.7507177281,
8.90231,0.7507184767,
8.90331,0.7507192133,
8.90431,0.7507199385,
8.90531,0.7507206524,
8.90631,0.7507213548,
8.90731,0.7507220454,
8.90831,0.7507227234,
8.90931,0.7507233881,
8.91031,0.7507240385,
8.91131,0.7507246737,
8.91231,0.750725293,
8.91331,0.750725896,
8.91431,0.7507264826,
8.91531,0.7507270529,
8.91631,0.7507276074,
8.91731,0.7507281467,
8.91831,0.7507286716,
8.91931,0.7507291829,
8.92031,0.7507296811,
8.92131,0.7507301668,
8.92231,0.7507306401,
8.92331,0.7507311007,
8.92431,0.7507315482,
8.92531,0.7507319818,
8.92631,0.7507324008,
8.92731,0.7507328043,
8.92831,0.7507331914,
8.92931,0.7507335616,
8.93031,0.7507339146,
8.93131,0.7507342504,
8.93231,0.7507345692,
8.93331,0.7507348718,
8.93431,0.7507351587,
8.93531,0.750735431,
8.93631,0.7507356892,
8.93731,0.750735934,
8.93831,0.7507361659,
8.93931,0.7507363848,
8.94031,0.7507365906,
8.94131,0.7507367826,
8.94231,0.7507369602,
8.94331,0.7507371225,
8.94431,0.7507372688,
8.94531,0.7507373983,
8.94631,0.7507375105,
8.94731,0.7507376054,
8.94831,0.7507376831,
8.94931,0.750737744,
8.95031,0.7507377887,
8.95131,0.7507378183,
8.95231,0.7507378334,
8.95331,0.7507378348,
8.95431,0.7507378232,
8.95531,0.7507377989,
8.95631,0.7507377618,
8.95731,0.7507377117,
8.95831,0.7507376479,
8.95931,0.7507375699,
8.96031,0.7507374766,
8.96131,0.7507373675,
8.96231,0.750737242,
8.96331,0.7507370996,
8.96431,0.7507369405,
8.96531,0.7507367648,
8.96631,0.7507365732,
8.96731,0.7507363665,
8.96831,0.7507361455,
8.96931,0.7507359111,
8.97031,0.7507356641,
8.97131,0.750735405,
8.97231,0.7507351341,
8.97331,0.7507348513,
8.97431,0.7507345562,
8.97531,0.7507342483,
8.97631,0.7507339268,
8.97731,0.750733591,
8.97831,0.7507332401,
8.97931,0.7507328739,
8.98031,0.7507324919,
8.98131,0.7507320945,
8.98231,0.750731682,
8.98331,0.750731255,
8.98431,0.7507308145,
8.98531,0.7507303614,
8.98631,0.7507298966,
8.98731,0.7507294209,
8.98831,0.7507289346,
8.98931,0.750728438,
8.99031,0.7507279309,
8.99131,0.750727413,
8.99231,0.7507268836,
8.99331,0.750726342,
8.99431,0.7507257875,
8.99531,0.7507252195,
8.99631,0.7507246377,
8.99731,0.750724042,
8.99831,0.7507234326,
8.99931,0.7507228103,
9.00031,0.7507221756,
9.00131,0.7507215296,
9.00231,0.7507208732,
9.00331,0.7507202073,
9.00431,0.7507195326,
9.00531,0.7507188495,
9.00631,0.7507181581,
9.00731,0.7507174581,
9.00831,0.7507167492,
9.00931,0.7507160307,
9.01031,0.7507153019,
9.01131,0.7507145621,
9.01231,0.7507138109,
9.01331,0.7507130481,
9.01431,0.7507122736,
9.01531,0.750711488,
9.01631,0.7507106918,
9.01731,0.7507098859,
9.01831,0.7507090713,
9.01931,0.7507082491,
9.02031,0.7507074199,
9.02131,0.7507065846,
9.02231,0.7507057433,
9.02331,0.7507048961,
9.02431,0.7507040427,
9.02531,0.7507031826,
9.02631,0.7507023152,
9.02731,0.7507014398,
9.02831,0.7507005558,
9.02931,0.7506996628,
9.03031,0.7506987608,
9.03131,0.7506978498,
9.03231,0.7506969304,
9.03331,0.7506960033,
9.03431,0.7506950696,
9.03531,0.7506941302,
9.03631,0.750693186,
9.03731,0.7506922378,
9.03831,0.7506912863,
9.03931,0.7506903316,
9.04031,0.7506893736,
9.04131,0.7506884121,
9.04231,0.7506874464,
9.04331,0.7506864759,
9.04431,0.7506855,
9.04531,0.750684518,
9.04631,0.7506835298,
9.04731,0.7506825354,
9.04831,0.7506815349,
9.04931,0.7506805291,
9.05031,0.7506795188,
9.05131,0.7506785049,
9.05231,0.7506774884,
9.05331,0.7506764704,
9.05431,0.7506754515,
9.05531,0.7506744321,
9.05631,0.7506734123,
9.05731,0.7506723922,
9.05831,0.7506713711,
9.05931,0.7506703485,
9.06031,0.7506693237,
9.06131,0.7506682962,
9.06231,0.7506672654,
9.06331,0.7506662312,
9.06431,0.7506651936,
9.06531,0.7506641531,
9.06631,0.7506631103,
9.06731,0.7506620662,
9.06831,0.7506610217,
9.06931,0.7506599779,
9.07031,0.7506589355,
9.07131,0.7506578953,
9.07231,0.7506568576,
9.07331,0.7506558223,
9.07431,0.7506547893,
9.07531,0.7506537581,
9.07631,0.7506527279,
9.07731,0.7506516981,
9.07831,0.7506506682,
9.07931,0.7506496378,
9.08031,0.7506486067,
9.08131,0.7506475751,
9.08231,0.7506465436,
9.08331,0.7506455128,
9.08431,0.7506444838,
9.08531,0.7506434575,
9.08631,0.7506424349,
9.08731,0.7506414167,
9.08831,0.7506404035,
9.08931,0.7506393955,
9.09031,0.7506383927,
9.09131,0.7506373946,
9.09231,0.7506364007,
9.09331,0.7506354102,
9.09431,0.7506344227,
9.09531,0.7506334374,
9.09631,0.750632454,
9.09731,0.7506314727,
9.09831,0.7506304935,
9.09931,0.7506295172,
9.10031,0.7506285444,
9.10131,0.7506275762,
9.10231,0.7506266136,
9.10331,0.7506256573,
9.10431,0.7506247082,
9.10531,0.7506237666,
9.10631,0.7506228326,
9.10731,0.750621906,
9.10831,0.7506209864,
9.10931,0.7506200731,
9.11031,0.7506191653,
9.11131,0.7506182625,
9.11231,0.7506173641,
9.11331,0.7506164699,
9.11431,0.75061558,
9.11531,0.7506146946,
9.11631,0.7506138145,
9.11731,0.7506129404,
9.11831,0.7506120733,
9.11931,0.7506112142,
9.12031,0.7506103638,
9.12131,0.7506095228,
9.12231,0.7506086914,
9.12331,0.7506078696,
9.12431,0.750607057,
9.12531,0.7506062531,
9.12631,0.7506054572,
9.12731,0.7506046686,
9.12831,0.7506038866,
9.12931,0.7506031107,
9.13031,0.7506023408,
9.13131,0.750601577,
9.13231,0.7506008197,
9.13331,0.7506000696,
9.13431,0.7505993276,
9.13531,0.7505985946,
9.13631,0.7505978715,
9.13731,0.7505971589,
9.13831,0.7505964574,
9.13931,0.750595767,
9.14031,0.7505950877,
9.14131,0.7505944189,
9.14231,0.7505937601,
9.14331,0.7505931104,
9.14431,0.7505924691,
9.14531,0.7505918356,
9.14631,0.7505912095,
9.14731,0.7505905906,
9.14831,0.7505899792,
9.14931,0.7505893757,
9.15031,0.7505887809,
9.15131,0.7505881956,
9.15231,0.7505876208,
9.15331,0.7505870572,
9.15431,0.7505865053,
9.15531,0.7505859656,
9.15631,0.7505854381,
9.15731,0.7505849224,
9.15831,0.750584418,
9.15931,0.7505839242,
9.16031,0.7505834401,
9.16131,0.750582965,
9.16231,0.7505824983,
9.16331,0.7505820396,
9.16431,0.750581589,
9.16531,0.7505811466,
9.16631,0.7505807131,
9.16731,0.7505802891,
9.16831,0.7505798755,
9.16931,0.7505794731,
9.17031,0.7505790827,
9.17131,0.7505787047,
9.17231,0.7505783394,
9.17331,0.7505779865,
9.17431,0.7505776457,
9.17531,0.7505773162,
9.17631,0.7505769974,
9.17731,0.7505766883,
9.17831,0.7505763882,
9.17931,0.7505760966,
9.18031,0.7505758131,
9.18131,0.7505755378,
9.18231,0.7505752711,
9.18331,0.7505750134,
9.18431,0.7505747656,
9.18531,0.7505745285,
9.18631,0.7505743028,
